date,var_mean,var_std
2006-09-27,8.087671,2.2182276
2006-10-02,7.946222,1.9199436
2006-10-07,7.7781982,1.6994636
2006-10-12,7.33319,1.4058455
2006-10-17,6.4784408,0.9485641
2006-10-22,5.891609,0.6716318
2006-10-27,5.443081,0.51230437
2006-11-01,4.898655,0.3800758
2006-11-06,3.9344592,0.5157036
2006-11-11,3.2697234,0.6880917
2006-11-16,2.7704089,0.80317515
2006-11-21,2.3569007,0.8578045
2006-11-26,1.6987358,1.0528141
2006-12-01,0.8878099,1.1997931
2006-12-06,0.091364,1.1174445
2006-12-11,-0.5776562,0.8205114
2006-12-16,-0.8717909,0.61015326
2006-12-21,-1.0600537,0.41771337
2006-12-26,-1.2459265,0.25231555
2006-12-31,-1.349474,0.1763229
2007-01-05,-1.4064046,0.14501174
2007-01-10,-1.4326166,0.13621032
2007-01-15,-1.4660534,0.14201541
2007-01-20,-1.4836193,0.14762428
2007-01-25,-1.4884396,0.14371954
2007-01-30,-1.4947532,0.1421766
2007-02-04,-1.4969805,0.13955174
2007-02-09,-1.5100551,0.14237903
2007-02-14,-1.5181727,0.1468769
2007-02-19,-1.5170805,0.1436083
2007-02-24,-1.5171518,0.13979496
2007-03-01,-1.5175843,0.13682161
2007-03-06,-1.5175658,0.13355243
2007-03-11,-1.5187544,0.13091384
2007-03-16,-1.5208088,0.12830779
2007-03-21,-1.5220958,0.12586516
2007-03-26,-1.5212767,0.12306526
2007-03-31,-1.5198901,0.120750666
2007-04-05,-1.5193307,0.11885325
2007-04-10,-1.5194907,0.11749562
2007-04-15,-1.5184261,0.11686205
2007-04-20,-1.5168084,0.116416946
2007-04-25,-1.5136715,0.11619467
2007-04-30,-1.5099045,0.11693944
2007-05-05,-1.5055667,0.11804604
2007-05-10,-1.4970953,0.12025651
2007-05-15,-1.4910208,0.12405529
2007-05-20,-1.4855753,0.12692566
2007-05-25,-1.477122,0.12933755
2007-05-30,-1.4672272,0.1335277
2007-06-04,-1.4577534,0.13932249
2007-06-09,-1.4447987,0.1415946
2007-06-14,-1.3909991,0.24830024
2007-06-19,-1.0661261,0.7985149
2007-06-24,-0.5150113,1.4178072
2007-06-29,-0.04634645,1.9009218
2007-07-04,0.5717946,2.3689358
2007-07-09,1.4858321,2.782246
2007-07-14,2.2131822,2.971335
2007-07-19,3.12876,3.204951
2007-07-24,4.3530293,3.4850714
2007-07-29,5.5514393,3.8959496
2007-08-03,6.307627,4.0658283
2007-08-08,6.984132,4.2144036
2007-08-13,7.598314,4.225871
2007-08-18,7.7243667,3.9834
2007-08-23,7.9839296,3.7175882
2007-08-28,8.443418,3.6965737
2007-09-02,8.679013,3.5503368
2007-09-07,8.68974,3.4026165
2007-09-12,8.581263,2.9685605
2007-09-17,8.167841,2.546958
2007-09-22,8.028944,2.2707806
2007-09-27,7.587568,2.0450878
2007-10-02,7.6377563,1.9260391
2007-10-07,7.5288363,1.8103586
2007-10-12,7.1020584,1.5086594
2007-10-17,6.816896,1.3413627
2007-10-22,6.7263093,1.264597
2007-10-27,6.3257146,1.13662
2007-11-01,5.4752336,0.8992898
2007-11-06,4.663887,0.9005571
2007-11-11,3.8430429,0.8664983
2007-11-16,3.48586,0.83736193
2007-11-21,2.6267679,0.9264219
2007-11-26,1.3756657,1.2296717
2007-12-01,0.19429953,1.230533
2007-12-06,-0.47575456,0.95206475
2007-12-11,-1.0098455,0.5271548
2007-12-16,-1.2546335,0.2843508
2007-12-21,-1.3543817,0.19682923
2007-12-26,-1.4013793,0.15637353
2007-12-31,-1.4396573,0.14049149
2008-01-05,-1.4595381,0.13307448
2008-01-10,-1.4712212,0.12750368
2008-01-15,-1.484382,0.12369068
2008-01-20,-1.4931124,0.12163563
2008-01-25,-1.5053469,0.12649179
2008-01-30,-1.5076731,0.12475289
2008-02-04,-1.5169811,0.12460588
2008-02-09,-1.5196607,0.12224326
2008-02-14,-1.5244452,0.12013281
2008-02-19,-1.5319641,0.12157112
2008-02-24,-1.5333916,0.12192236
2008-03-01,-1.5330465,0.12067691
2008-03-06,-1.5339985,0.11827976
2008-03-11,-1.5359489,0.11709122
2008-03-16,-1.5358311,0.113955356
2008-03-21,-1.5365175,0.111139245
2008-03-26,-1.5394783,0.10970945
2008-03-31,-1.5393622,0.110020846
2008-04-05,-1.5397065,0.10810004
2008-04-10,-1.5386097,0.10653455
2008-04-15,-1.5382799,0.106047004
2008-04-20,-1.5350345,0.105472915
2008-04-25,-1.530665,0.10661928
2008-04-30,-1.5235609,0.10703374
2008-05-05,-1.5209749,0.1101934
2008-05-10,-1.5131291,0.12011811
2008-05-15,-1.5021677,0.15532094
2008-05-20,-1.4967963,0.14917852
2008-05-25,-1.4857577,0.14088772
2008-05-30,-1.4731472,0.17151791
2008-06-04,-1.4706022,0.14693794
2008-06-09,-1.4626591,0.13721478
2008-06-14,-1.4530056,0.14266649
2008-06-19,-1.4313748,0.19079286
2008-06-24,-1.3549998,0.42341778
2008-06-29,-1.1708112,0.78977233
2008-07-04,-0.74039865,1.2482814
2008-07-09,-0.23516035,1.8620402
2008-07-14,0.40138155,2.4808168
2008-07-19,1.1670457,2.887124
2008-07-24,2.3101625,3.357314
2008-07-29,3.345901,3.7018657
2008-08-03,4.2655344,3.8767936
2008-08-08,5.3702636,4.005383
2008-08-13,6.2436438,4.054483
2008-08-18,7.1494956,4.072071
2008-08-23,7.7113175,3.888748
2008-08-28,8.405233,3.843277
2008-09-02,8.984892,3.8113425
2008-09-07,9.467672,3.8513076
2008-09-12,9.580974,3.5779493
2008-09-17,9.545445,3.296962
2008-09-22,8.518559,2.686109
2008-09-27,8.247214,2.3610725
2008-10-02,8.02387,2.105613
2008-10-07,7.3558517,1.634893
2008-10-12,7.153491,1.3676239
2008-10-17,6.9793525,1.2534311
2008-10-22,6.482934,1.0346172
2008-10-27,5.926486,0.6943285
2008-11-01,5.362268,0.58085096
2008-11-06,4.4484053,0.6386248
2008-11-11,4.0886226,0.65692955
2008-11-16,3.56501,0.7066919
2008-11-21,2.7289317,0.85122895
2008-11-26,1.5690666,1.1596686
2008-12-01,1.1351722,1.1884782
2008-12-06,0.46158323,1.230419
2008-12-11,-0.44921273,0.90273774
2008-12-16,-0.97712004,0.48736227
2008-12-21,-1.2316774,0.2777452
2008-12-26,-1.3444481,0.20817362
2008-12-31,-1.3984525,0.18215069
2009-01-05,-1.4447278,0.16775995
2009-01-10,-1.4630501,0.15937117
2009-01-15,-1.4757192,0.15771289
2009-01-20,-1.4849561,0.15264018
2009-01-25,-1.4944581,0.14550163
2009-01-30,-1.499158,0.14114536
2009-02-04,-1.5018641,0.13586165
2009-02-09,-1.5048277,0.13094825
2009-02-14,-1.5072416,0.12728865
2009-02-19,-1.5091245,0.12532902
2009-02-24,-1.5098444,0.122991785
2009-03-01,-1.5099933,0.12050944
2009-03-06,-1.5113485,0.1183908
2009-03-11,-1.5132651,0.115837
2009-03-16,-1.516167,0.11453408
2009-03-21,-1.5200665,0.11417745
2009-03-26,-1.5208261,0.113481574
2009-03-31,-1.520492,0.11277157
2009-04-05,-1.5198162,0.11196285
2009-04-10,-1.5192173,0.1106436
2009-04-15,-1.5186356,0.11011198
2009-04-20,-1.5170141,0.11008259
2009-04-25,-1.514404,0.11089676
2009-04-30,-1.5123411,0.112070054
2009-05-05,-1.5101624,0.11363838
2009-05-10,-1.5029011,0.116876595
2009-05-15,-1.4979099,0.12029245
2009-05-20,-1.4943821,0.123769686
2009-05-25,-1.4908212,0.12766184
2009-05-30,-1.4846313,0.13058299
2009-06-04,-1.4809263,0.13427977
2009-06-09,-1.4734058,0.13692772
2009-06-14,-1.4661146,0.14016336
2009-06-19,-1.4535313,0.14327337
2009-06-24,-1.4336354,0.15249304
2009-06-29,-1.3779036,0.24899434
2009-07-04,-1.2735922,0.44974455
2009-07-09,-1.1764307,0.63967305
2009-07-14,-1.0572331,0.7973002
2009-07-19,-0.7584571,1.1559511
2009-07-24,0.105550006,1.8349266
2009-07-29,1.1590294,2.2791114
2009-08-03,2.2050183,2.593765
2009-08-08,3.1351542,2.7876785
2009-08-13,4.08732,3.0253088
2009-08-18,4.858363,3.2783687
2009-08-23,5.405651,3.483922
2009-08-28,5.6641316,3.4400692
2009-09-02,6.028174,3.3136158
2009-09-07,6.631224,3.3412802
2009-09-12,7.2020783,3.3666508
2009-09-17,7.465277,3.3067985
2009-09-22,7.4840584,3.0914936
2009-09-27,7.5105033,2.9377139
2009-10-02,6.884288,2.5191019
2009-10-07,6.752056,2.2644608
2009-10-12,6.30702,1.8748114
2009-10-17,5.322642,1.37615
2009-10-22,4.786612,1.0771856
2009-10-27,4.254331,0.8535284
2009-11-01,3.9373295,0.7576632
2009-11-06,3.3150115,0.721039
2009-11-11,2.777311,0.735568
2009-11-16,2.650322,0.73431873
2009-11-21,2.3348622,0.7532599
2009-11-26,2.2141454,0.7658543
2009-12-01,1.8990257,0.7673688
2009-12-06,1.064598,0.8746821
2009-12-11,0.08134656,0.9713552
2009-12-16,-0.73926073,0.64448243
2009-12-21,-1.12702,0.32648638
2009-12-26,-1.2703836,0.20466134
2009-12-31,-1.3516443,0.15513235
2010-01-05,-1.4162749,0.14098695
2010-01-10,-1.4452428,0.13847695
2010-01-15,-1.4598612,0.13651018
2010-01-20,-1.4685546,0.13500462
2010-01-25,-1.4718192,0.13174282
2010-01-30,-1.4773442,0.12915735
2010-02-04,-1.483771,0.1295632
2010-02-09,-1.4876795,0.12939112
2010-02-14,-1.4885335,0.12823246
2010-02-19,-1.4898962,0.12777355
2010-02-24,-1.491507,0.12662934
2010-03-01,-1.4925253,0.12595296
2010-03-06,-1.4926383,0.124662995
2010-03-11,-1.4936659,0.123505525
2010-03-16,-1.4926631,0.122618504
2010-03-21,-1.4916261,0.12195388
2010-03-26,-1.4923532,0.121420264
2010-03-31,-1.4916188,0.121479996
2010-04-05,-1.4833552,0.12357989
2010-04-10,-1.4767302,0.13967179
2010-04-15,-1.4781277,0.13143781
2010-04-20,-1.4708722,0.13194555
2010-04-25,-1.470199,0.1346907
2010-04-30,-1.465779,0.13446203
2010-05-05,-1.4597833,0.13493165
2010-05-10,-1.4569477,0.1360915
2010-05-15,-1.4524574,0.13770433
2010-05-20,-1.4422704,0.13955398
2010-05-25,-1.4341447,0.14227341
2010-05-30,-1.4140832,0.16239172
2010-06-04,-1.3952996,0.21253172
2010-06-09,-1.3183773,0.32608446
2010-06-14,-1.0819956,0.7327334
2010-06-19,-0.7782194,1.1463099
2010-06-24,-0.2244421,1.4188529
2010-06-29,0.5851358,1.5133481
2010-07-04,1.4737571,1.5980043
2010-07-09,2.518101,1.8107438
2010-07-14,3.7085643,2.1719873
2010-07-19,4.744004,2.4995692
2010-07-24,5.7925215,2.796874
2010-07-29,6.59875,3.018163
2010-08-03,7.350251,3.161962
2010-08-08,7.9092264,3.2854033
2010-08-13,8.518466,3.3351996
2010-08-18,9.034098,3.4179552
2010-08-23,9.417705,3.337143
2010-08-28,10.004309,3.4710445
2010-09-02,10.394986,3.4606931
2010-09-07,10.17999,3.0367656
2010-09-12,10.142533,2.729693
2010-09-17,9.9122715,2.4360008
2010-09-22,9.288775,2.11359
2010-09-27,8.715856,1.7330688
2010-10-02,8.450682,1.5239339
2010-10-07,8.095364,1.3304476
2010-10-12,7.5774918,1.1697937
2010-10-17,7.244521,1.0300508
2010-10-22,6.3979006,0.85087425
2010-10-27,5.834488,0.78740126
2010-11-01,5.4611106,0.78504497
2010-11-06,4.918071,0.80299354
2010-11-11,4.4979734,0.8383254
2010-11-16,4.1848364,0.82759976
2010-11-21,3.3587399,1.0087777
2010-11-26,1.9856026,1.39615
2010-12-01,1.3406605,1.5021005
2010-12-06,1.0206488,1.4509554
2010-12-11,0.24882428,1.2742692
2010-12-16,-0.5613969,0.87238157
2010-12-21,-0.7974053,0.7059317
2010-12-26,-0.9130722,0.61575484
2010-12-31,-1.0889075,0.46766728
2011-01-05,-1.2417794,0.28609186
2011-01-10,-1.3298602,0.20129567
2011-01-15,-1.3844026,0.15474536
2011-01-20,-1.4275243,0.13958727
2011-01-25,-1.4560077,0.13245204
2011-01-30,-1.4678936,0.12879604
2011-02-04,-1.4829676,0.12990718
2011-02-09,-1.4886069,0.12893745
2011-02-14,-1.4992107,0.13222514
2011-02-19,-1.5015169,0.13067275
2011-02-24,-1.5042862,0.13176818
2011-03-01,-1.5082097,0.13192411
2011-03-06,-1.5114652,0.12974678
2011-03-11,-1.511689,0.12883171
2011-03-16,-1.5118479,0.1288385
2011-03-21,-1.5132486,0.12356521
2011-03-26,-1.5145085,0.12082907
2011-03-31,-1.5159323,0.11795611
2011-04-05,-1.5151508,0.11682941
2011-04-10,-1.5154155,0.11416822
2011-04-15,-1.512334,0.11453614
2011-04-20,-1.5119016,0.114934176
2011-04-25,-1.5104517,0.11479858
2011-04-30,-1.5097516,0.11437097
2011-05-05,-1.504734,0.11444884
2011-05-10,-1.5018044,0.11766164
2011-05-15,-1.4904926,0.12442649
2011-05-20,-1.4866711,0.12908435
2011-05-25,-1.4712713,0.13415836
2011-05-30,-1.4659872,0.13678114
2011-06-04,-1.4534816,0.1413975
2011-06-09,-1.4417874,0.17066802
2011-06-14,-1.4204197,0.25417423
2011-06-19,-1.2365631,0.5272756
2011-06-24,-0.6884443,0.86208284
2011-06-29,0.34103888,1.2418606
2011-07-04,1.47457,1.6222061
2011-07-09,2.4775054,1.8466176
2011-07-14,3.7736008,2.1514926
2011-07-19,5.101715,2.5660748
2011-07-24,6.009422,2.8451734
2011-07-29,6.901918,3.0777957
2011-08-03,7.7538347,3.3105695
2011-08-08,8.500349,3.4781487
2011-08-13,9.048506,3.4887037
2011-08-18,9.342517,3.412164
2011-08-23,9.60406,3.344254
2011-08-28,9.824949,3.2833562
2011-09-02,10.135758,3.2139
2011-09-07,10.197542,2.981878
2011-09-12,10.233315,2.7848134
2011-09-17,9.692952,2.301681
2011-09-22,9.567975,2.041714
2011-09-27,9.620166,1.9363953
2011-10-02,9.4133835,1.7976161
2011-10-07,8.834269,1.4512318
2011-10-12,8.937662,1.4568983
2011-10-17,8.891247,1.3834561
2011-10-22,8.009642,1.0068288
2011-10-27,7.323495,0.79739
2011-11-01,6.4645233,0.65084386
2011-11-06,6.0083423,0.6176582
2011-11-11,5.553412,0.6375838
2011-11-16,4.712355,0.77097493
2011-11-21,3.44266,1.1494081
2011-11-26,2.1338959,1.4808029
2011-12-01,1.3700565,1.4755801
2011-12-06,0.3143279,1.4039475
2011-12-11,-0.4332699,1.0076358
