date,var_mean,var_std
2007-12-26,-1.3044409,0.09572913
2007-12-31,-1.3418173,0.09600344
2008-01-05,-1.3583556,0.09784233
2008-01-10,-1.3688568,0.09888625
2008-01-15,-1.3774029,0.10175164
2008-01-20,-1.3850372,0.10171031
2008-01-25,-1.3919227,0.10258581
2008-01-30,-1.3958282,0.101567045
2008-02-04,-1.4017245,0.1005085
2008-02-09,-1.4079336,0.09874293
2008-02-14,-1.4137222,0.09740224
2008-02-19,-1.4187652,0.09727691
2008-02-24,-1.4208689,0.09782752
2008-03-01,-1.422819,0.09730439
2008-03-06,-1.4256884,0.09625922
2008-03-11,-1.4279335,0.09566651
2008-03-16,-1.4316953,0.09502491
2008-03-21,-1.435998,0.09508378
2008-03-26,-1.43876,0.09587964
2008-03-31,-1.4393677,0.09585262
2008-04-05,-1.4424399,0.09639167
2008-04-10,-1.443203,0.09744424
2008-04-15,-1.4419181,0.09904669
2008-04-20,-1.4408917,0.10069078
2008-04-25,-1.4369481,0.104754366
2008-04-30,-1.4308293,0.10852828
2008-05-05,-1.427948,0.11463543
2008-05-10,-1.4169425,0.13914609
2008-05-15,-1.3889742,0.21684437
2008-05-20,-1.3824161,0.20101315
2008-05-25,-1.3774481,0.1583886
2008-05-30,-1.3721089,0.14817497
2008-06-04,-1.3641689,0.14860545
2008-06-09,-1.3509495,0.15411484
2008-06-14,-1.3336139,0.16368333
2008-06-19,-1.2950019,0.26565346
2008-06-24,-1.0953921,0.6690077
2008-06-29,-0.7625103,1.1699828
2008-07-04,-0.06586454,1.5788047
2008-07-09,0.8609644,2.176944
2008-07-14,1.9466286,2.816901
2008-07-19,3.0200348,3.0491743
2008-07-24,4.5459933,3.3354785
2008-07-29,5.764464,3.6120079
2008-08-03,6.7978277,3.7773612
2008-08-08,7.8680553,3.9699314
2008-08-13,8.790111,4.0242896
2008-08-18,9.646602,3.9569244
2008-08-23,10.01895,3.6719549
2008-08-28,10.281787,3.7209802
2008-09-02,10.593393,3.7101517
2008-09-07,10.987707,3.6982083
2008-09-12,11.018338,3.4031012
2008-09-17,10.790337,3.1121116
2008-09-22,9.684879,2.4785807
2008-09-27,9.336952,2.0692275
2008-10-02,9.05291,1.8863257
2008-10-07,8.4179535,1.3949401
2008-10-12,8.087403,1.0894014
2008-10-17,7.82818,0.96447504
2008-10-22,7.239904,0.69980735
2008-10-27,6.437315,0.28419784
2008-11-01,5.88405,0.14366524
2008-11-06,5.0028863,0.35472038
2008-11-11,4.6610413,0.39449546
2008-11-16,4.111974,0.5182475
2008-11-21,3.2479994,0.7056026
2008-11-26,1.9860173,1.0258667
2008-12-01,1.4044341,1.1445814
2008-12-06,0.7106219,1.1934301
2008-12-11,-0.2611281,0.8650177
2008-12-16,-0.84612316,0.4280744
2008-12-21,-1.1239055,0.1915317
2008-12-26,-1.2199326,0.118823774
2008-12-31,-1.2645712,0.10270266
2009-01-05,-1.3072456,0.099166214
2009-01-10,-1.329172,0.10077978
2009-01-15,-1.3427494,0.10223767
2009-01-20,-1.3548187,0.10175737
2009-01-25,-1.3667318,0.1004813
2009-01-30,-1.3739177,0.1015638
2009-02-04,-1.3806219,0.101116866
2009-02-09,-1.3863766,0.10099874
2009-02-14,-1.3909433,0.10153782
2009-02-19,-1.3950074,0.102779865
2009-02-24,-1.3985771,0.10299641
2009-03-01,-1.4017248,0.10277742
2009-03-06,-1.4054673,0.10347893
2009-03-11,-1.4114698,0.10406827
2009-03-16,-1.415255,0.10536125
2009-03-21,-1.4186177,0.106892124
2009-03-26,-1.4204438,0.10652519
2009-03-31,-1.4220177,0.10901955
2009-04-05,-1.4221642,0.110138014
2009-04-10,-1.4228154,0.11071089
2009-04-15,-1.4232094,0.11173351
